Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
ECK3472	CDS	-3	3627558	3628625	no	yhiI	putative HlyD family secretion protein	355	COG0845	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3476	CDS	+2	3632864	3633916	no	yhiM	conserved hypothetical protein; putative inner membrane protein	99	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK3476	CDS	+2	3632864	3633916	no	yhiM	conserved hypothetical protein; putative inner membrane protein	99	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK3476	CDS	+2	3632864	3633916	no	yhiM	conserved hypothetical protein; putative inner membrane protein	99	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK3476	CDS	+2	3632864	3633916	no	yhiM	conserved hypothetical protein; putative inner membrane protein	99	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK3477	CDS	-2	3634231	3635433	no	yhiN	putative oxidoreductase with FAD/NAD(P)-binding domain	400	COG2081	R	General function prediction only	POORLY CHARACTERIZED
ECK3478	CDS	+1	3635665	3637164	no	pitA	phosphate transporter, low-affinity	499	COG0306	P	Inorganic ion transport and metabolism	METABOLISM
ECK3480	CDS	+1	3638134	3638568	no	uspA	universal stress global response regulator	144	COG0589	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3481	CDS	+2	3638885	3640354	no	yhiP	transporter	477	COG3104	E	Amino acid transport and metabolism	METABOLISM
ECK3482	CDS	-1	3640403	3641155	no	yhiQ	putative SAM-dependent methyltransferase	230	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
ECK3482	CDS	-1	3640403	3641155	no	yhiQ	putative SAM-dependent methyltransferase	230	COG0500	R	General function prediction only	POORLY CHARACTERIZED
ECK3483	CDS	-3	3641163	3643205	no	prlC	oligopeptidase A	680	COG0339	E	Amino acid transport and metabolism	METABOLISM
ECK3484	CDS	+1	3643408	3644250	no	yhiR	putative DNA (exogenous) processing protein	280	COG2961	R	General function prediction only	POORLY CHARACTERIZED
ECK3485	CDS	+3	3644322	3645674	no	gor	glutathione oxidoreductase	450	COG1249	C	Energy production and conversion	METABOLISM
ECK3486	CDS	+3	3646551	3646904	no	arsR	DNA-binding transcriptional repressor	117	COG0640	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3487	CDS	+2	3646958	3648247	no	arsB	arsenite/antimonite transporter	429	COG1055	P	Inorganic ion transport and metabolism	METABOLISM
ECK3488	CDS	+2	3648260	3648685	no	arsC	arsenate reductase	141	COG1393	P	Inorganic ion transport and metabolism	METABOLISM
ECK0261-11	CDS	-3	3650205	3651221	no	insH	IS5 transposase and trans-activator	326	COG3039	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3490	CDS	+3	3651984	3652550	no	slp	outer membrane lipoprotein	167	COG3065	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3491	CDS	+2	3652706	3653236	no	yhiF	putative DNA-binding transcriptional regulator	56	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3491	CDS	+2	3652706	3653236	no	yhiF	putative DNA-binding transcriptional regulator	56	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3491	CDS	+2	3652706	3653236	no	yhiF	putative DNA-binding transcriptional regulator	48	COG0055	C	Energy production and conversion	METABOLISM
ECK3492	CDS	-2	3653278	3653925	no	yhiD	putative Mg(2+) transport ATPase inner membrane protein	215	COG1285	S	Function unknown	POORLY CHARACTERIZED
ECK3495	CDS	+1	3655018	3655590	no	hdeD	acid-resistance membrane protein	169	COG3247	S	Function unknown	POORLY CHARACTERIZED
ECK3496	CDS	+1	3656389	3656916	no	gadE	DNA-binding transcriptional activator	77	COG2771,COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3496	CDS	+1	3656389	3656916	no	gadE	DNA-binding transcriptional activator	77	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3497	CDS	+3	3657255	3658412	no	mdtE	multidrug resistance efflux transporter	385	COG0845	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3498	CDS	+3	3658437	3661550	no	mdtF	multidrug transporter, RpoS-dependent	1037	COG0841	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3499	CDS	-1	3661913	3662641	no	gadW	DNA-binding transcriptional activator	175	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3501	CDS	-3	3663009	3663833	no	gadX	DNA-binding transcriptional dual regulator	245	COG2207	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3502	CDS	-3	3664203	3665603	no	gadA	glutamate decarboxylase A, PLP-dependent	457	COG0076	E	Amino acid transport and metabolism	METABOLISM
ECK3503	CDS	-3	3665814	3667211	no	yhjA	cytochrome C peroxidase (cpp-like)	328	COG1858	P	Inorganic ion transport and metabolism	METABOLISM
ECK3504	CDS	+1	3667615	3669264	no	treF	cytoplasmic trehalase	498	COG1626	G	Carbohydrate transport and metabolism	METABOLISM
ECK3505	CDS	-3	3669315	3669917	no	yhjB	putative DNA-binding response regulator in two-component regulatory system	197	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3505	CDS	-3	3669315	3669917	no	yhjB	putative DNA-binding response regulator in two-component regulatory system	197	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3506	CDS	+3	3670365	3671336	no	yhjC	putative DNA-binding transcriptional regulator	305	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3507	CDS	+3	3671385	3672398	no	yhjD	conserved hypothetical protein; putative inner membrane protein	285	COG1295	S	Function unknown	POORLY CHARACTERIZED
ECK3508	CDS	+2	3672809	3674131	no	yhjE	putative transporter	440	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK3508	CDS	+2	3672809	3674131	no	yhjE	putative transporter	440	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK3508	CDS	+2	3672809	3674131	no	yhjE	putative transporter	440	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK3508	CDS	+2	3672809	3674131	no	yhjE	putative transporter	440	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK3509	CDS	-3	3674313	3676388	no	yhjG	putative outer membrane biogenesis protein	686	COG2982	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3510	CDS	-3	3676443	3677210	no	yhjH	EAL domain containing protein involved in flagellar function	252	COG2200	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3511	CDS	+3	3677442	3678371	no	kdgK	ketodeoxygluconokinase	309	COG0524	G	Carbohydrate transport and metabolism	METABOLISM
ECK3512	CDS	-1	3678467	3679963	no	yhjJ	putative zinc-dependent peptidase	465	COG0612	R	General function prediction only	POORLY CHARACTERIZED
ECK3513	CDS	-3	3680184	3681470	no	dctA	C4-dicarboxylic acid, orotate and citrate transporter	428	COG1301	C	Energy production and conversion	METABOLISM
ECK3514	CDS	-1	3681653	3683602	no	yhjK	putative diguanylate cyclase	263	COG2200,COG2199	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3515	CDS	-1	3683723	3687196	no	bcsC	cellulose synthase subunit	735	COG0457	R	General function prediction only	POORLY CHARACTERIZED
ECK3516	CDS	-2	3687178	3688284	no	bcsZ	endo-1,4-D-glucanase	173	COG3405	G	Carbohydrate transport and metabolism	METABOLISM
ECK3518	CDS	-1	3690641	3693259	no	bcsA	cellulose synthase, catalytic subunit	646	COG1215	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3519	CDS	-2	3693256	3693984	pseudo	yhjQ	cell division protein (chromosome partitioning ATPase) (pseudogene)	229	COG1192	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK3526	CDS	+3	3698586	3699857	no	yhjV	transporter	407	COG0814	E	Amino acid transport and metabolism	METABOLISM
ECK3527	CDS	-1	3699887	3700891	no	dppF	dipeptide transporter ; ATP-binding component of ABC superfamily	330	COG4608	E	Amino acid transport and metabolism	METABOLISM
ECK3528	CDS	-2	3700888	3701871	no	dppD	dipeptide transporter ; ATP-binding component of ABC superfamily	327	COG0444	E	Amino acid transport and metabolism	METABOLISM
ECK3528	CDS	-2	3700888	3701871	no	dppD	dipeptide transporter ; ATP-binding component of ABC superfamily	327	COG0444	P	Inorganic ion transport and metabolism	METABOLISM
ECK3529	CDS	-1	3701882	3702784	no	dppC	dipeptide transporter ; membrane component of ABC superfamily	300	COG1173	E	Amino acid transport and metabolism	METABOLISM
ECK3529	CDS	-1	3701882	3702784	no	dppC	dipeptide transporter ; membrane component of ABC superfamily	300	COG1173	P	Inorganic ion transport and metabolism	METABOLISM
ECK3530	CDS	-1	3702794	3703813	no	dppB	dipeptide transporter; membrane component of ABC superfamily	339	COG0601	E	Amino acid transport and metabolism	METABOLISM
ECK3530	CDS	-1	3702794	3703813	no	dppB	dipeptide transporter; membrane component of ABC superfamily	339	COG0601	P	Inorganic ion transport and metabolism	METABOLISM
ECK3531	CDS	-3	3704121	3705728	no	dppA	dipeptide transporter ; periplasmic-binding component of ABC superfamily	535	COG0747	E	Amino acid transport and metabolism	METABOLISM
ECK3533	CDS	-2	3706807	3708498	no	eptB	putative metal dependent hydrolase	541	COG2194	R	General function prediction only	POORLY CHARACTERIZED
ECK3534	CDS	-3	3708822	3710030	no	yhjX	putative transporter	402	COG0477	E	Amino acid transport and metabolism	METABOLISM
ECK3534	CDS	-3	3708822	3710030	no	yhjX	putative transporter	402	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
ECK3534	CDS	-3	3708822	3710030	no	yhjX	putative transporter	402	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
ECK3534	CDS	-3	3708822	3710030	no	yhjX	putative transporter	402	COG0477	R	General function prediction only	POORLY CHARACTERIZED
ECK3536	CDS	+1	3711115	3711678	no	tag	3-methyl-adenine DNA glycosylase I, constitutive	187	COG2818	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3537	CDS	+3	3711675	3712115	no	yiaC	putative acyltransferase with acyl-CoA N-acyltransferase domain	146	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3537	CDS	+3	3711675	3712115	no	yiaC	putative acyltransferase with acyl-CoA N-acyltransferase domain	146	COG0454	R	General function prediction only	POORLY CHARACTERIZED
ECK3538	CDS	-2	3712084	3714363	no	bisC	biotin sulfoxide reductase	758	COG0243	C	Energy production and conversion	METABOLISM
ECK3539	CDS	+3	3714570	3715229	no	yiaD	putative outer membrane lipoprotien	219	COG2885	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3540	CDS	+1	3715333	3716307	no	tiaE	2-oxo-carboxylic acid reductase (glyoxalate reductase) (2-ketoaldonate reductase)	324	COG1052	C	Energy production and conversion	METABOLISM
ECK3540	CDS	+1	3715333	3716307	no	tiaE	2-oxo-carboxylic acid reductase (glyoxalate reductase) (2-ketoaldonate reductase)	324	COG1052	H	Coenzyme transport and metabolism	METABOLISM
ECK3540	CDS	+1	3715333	3716307	no	tiaE	2-oxo-carboxylic acid reductase (glyoxalate reductase) (2-ketoaldonate reductase)	324	COG1052	R	General function prediction only	POORLY CHARACTERIZED
ECK3542	CDS	+3	3717501	3717791	no	yiaG	putative transcriptional regulator	95	COG2944	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3543	CDS	+1	3718072	3718284	no	cspA	major cold shock protein	70	COG1278	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3545	CDS	+2	3718703	3719224	no	insJ	IS150 protein InsA	171	COG2963	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3546	CDS	+1	3719221	3720072	no	insK	IS150 conserved protein InsB	281	COG2801	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
ECK3547	CDS	-3	3720351	3722420	no	glyS	glycine tRNA synthetase, beta subunit	689	COG0751	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3548	CDS	-3	3722430	3723341	no	glyQ	glycine tRNA synthetase, alpha subunit	303	COG0752	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3550	CDS	+1	3723910	3724905	no	yiaH	conserved hypothetical protein; putative inner membrane protein	328	COG3274	S	Function unknown	POORLY CHARACTERIZED
ECK3551	CDS	-3	3724947	3725384	no	yiaA	conserved hypothetical protein; putative inner membrane protein	117	COG4682	S	Function unknown	POORLY CHARACTERIZED
ECK3553	CDS	-3	3725940	3727394	no	xylB	xylulokinase	484	COG1070	G	Carbohydrate transport and metabolism	METABOLISM
ECK3554	CDS	-1	3727466	3728788	no	xylA	D-xylose isomerase	440	COG2115	G	Carbohydrate transport and metabolism	METABOLISM
ECK3555	CDS	+1	3729154	3730146	no	xylF	D-xylose transporter subunit ; periplasmic-binding component of ABC superfamily	328	COG4213	G	Carbohydrate transport and metabolism	METABOLISM
ECK3556	CDS	+3	3730224	3731765	no	xylG	fused D-xylose transporter subunits of ABC superfamily: ATP-binding components	510	COG1129	G	Carbohydrate transport and metabolism	METABOLISM
ECK3557	CDS	+1	3731743	3732924	no	xylH	D-xylose transporter subunit ; membrane component of ABC superfamily	377	COG4214	G	Carbohydrate transport and metabolism	METABOLISM
ECK3558	CDS	+3	3733002	3734180	no	xylR	DNA-binding transcriptional activator, xylose-binding	262	COG2207,COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3559	CDS	-3	3734376	3735200	no	bax	conserved hypothetical protein	202	COG2992	R	General function prediction only	POORLY CHARACTERIZED
ECK3560	CDS	+1	3735520	3737550	no	malS	alpha-amylase	676	COG0366	G	Carbohydrate transport and metabolism	METABOLISM
ECK3561	CDS	+1	3737728	3738981	no	avtA	valine-pyruvate aminotransferase	413	COG3977	E	Amino acid transport and metabolism	METABOLISM
ECK3562	CDS	-2	3739132	3739605	no	yiaI	putative hydrogenase, 4Fe-4S ferredoxin-type component	151	COG1142	C	Energy production and conversion	METABOLISM
ECK3563	CDS	-3	3739707	3740555	no	yiaJ	DNA-binding transcriptional repressor	277	COG1414	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3564	CDS	+2	3740756	3741754	no	yiaK	2,3-diketo-L-gulonate dehydrogenase, NADH-dependent	332	COG2055	C	Energy production and conversion	METABOLISM
ECK3565	CDS	+1	3741766	3742233	no	yiaL	conserved hypothetical protein	155	COG2731	G	Carbohydrate transport and metabolism	METABOLISM
ECK3566	CDS	+1	3742351	3742824	no	yiaM	transporter	152	COG3090	G	Carbohydrate transport and metabolism	METABOLISM
ECK3567	CDS	+3	3742827	3744104	no	yiaN	transporter	425	COG1593	G	Carbohydrate transport and metabolism	METABOLISM
ECK3568	CDS	+3	3744117	3745103	no	yiaO	transporter	328	COG1638	G	Carbohydrate transport and metabolism	METABOLISM
ECK3569	CDS	+3	3745107	3746603	no	lyxK	L-xylulose kinase	498	COG1070	G	Carbohydrate transport and metabolism	METABOLISM
ECK3570	CDS	+2	3746600	3747262	no	sgbH	3-keto-L-gulonate 6-phosphate decarboxylase	220	COG0269	G	Carbohydrate transport and metabolism	METABOLISM
ECK3571	CDS	+3	3747255	3748115	no	sgbU	putative L-xylulose 5-phosphate 3-epimerase	283	COG3623	G	Carbohydrate transport and metabolism	METABOLISM
ECK3572	CDS	+2	3748109	3748804	no	sgbE	L-ribulose-5-phosphate 4-epimerase	231	COG0235	G	Carbohydrate transport and metabolism	METABOLISM
ECK3573	CDS	-3	3749151	3749891	no	yiaT	hypothetical protein; outer membrane protein	237	COG3713	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3574	CDS	+3	3750015	3750989	no	yiaU	putative DNA-binding transcriptional regulator	324	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3575	CDS	-1	3750986	3752122	no	yiaV	membrane fusion protein (MFP) component of efflux pump, signal anchor	358	COG1566	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3577	CDS	-1	3752996	3754534	no	aldB	aldehyde dehydrogenase B	509	COG1012	C	Energy production and conversion	METABOLISM
ECK3578	CDS	-2	3754699	3755850	no	yiaY	Fe-containing alcohol dehydrogenase	383	COG1454	C	Energy production and conversion	METABOLISM
ECK3579	CDS	-2	3756040	3757884	no	selB	selenocysteinyl-tRNA-specific translation factor	614	COG3276	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
ECK3580	CDS	-3	3757881	3759272	no	selA	selenocysteine synthase	457	COG1921	E	Amino acid transport and metabolism	METABOLISM
ECK3581	CDS	-2	3759370	3759978	no	yibF	putative glutathione S-transferase	202	COG0625	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
ECK3582	CDS	+3	3760206	3764339	no	rhsA	rhsA element core protein RshA	1242	COG3209	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3583	CDS	+2	3764360	3765202	no	yibA	lyase containing HEAT-repeat	259	COG1413	C	Energy production and conversion	METABOLISM
ECK3584	CDS	+1	3765244	3765945	no	yibJ	putative Rhs-family protein	109	COG3209	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
ECK3585	CDS	+3	3766200	3766661	no	yibG	conserved hypothetical protein	91	COG0790	R	General function prediction only	POORLY CHARACTERIZED
ECK3586	CDS	-1	3768266	3769402	no	yibH	hypothetical protein	367	COG1566	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
ECK3588	CDS	+3	3770304	3772217	no	mtlA	fused mannitol-specific PTS enzymes: IIA components ; IIB components ; IIC components	492	COG4668,COG2213	G	Carbohydrate transport and metabolism	METABOLISM
ECK3589	CDS	+1	3772447	3773595	no	mtlD	mannitol-1-phosphate dehydrogenase, NAD(P)-binding	382	COG0246	G	Carbohydrate transport and metabolism	METABOLISM
ECK3590	CDS	+3	3773595	3774182	no	mtlR	DNA-binding repressor	180	COG3722	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3592	CDS	+1	3774688	3775050	no	yibL	conserved hypothetical protein	77	COG1196	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
ECK3593	CDS	+3	3775422	3777077	no	lldP	L-lactate permease	551	COG1620	C	Energy production and conversion	METABOLISM
ECK3594	CDS	+2	3777077	3777853	no	lldR	DNA-binding transcriptional repressor	252	COG2186	K	Transcription	INFORMATION STORAGE AND PROCESSING
ECK3595	CDS	+1	3777850	3779040	no	lldD	L-lactate dehydrogenase, FMN-linked	388	COG1304	C	Energy production and conversion	METABOLISM
ECK3596	CDS	+3	3779238	3779711	no	yibK	putative rRNA methylase	157	COG0219	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
