Label	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
EFER_3943	CDS	+3	4041408	4042097	no	trmH	tRNA (Guanosine-2'-O-)-methyltransferase	215	COG0566	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_3944	CDS	+2	4042103	4044184	no	recG	ATP-dependent DNA helicase	693	COG1200	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3944	CDS	+2	4042103	4044184	no	recG	ATP-dependent DNA helicase	693	COG1200	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3946	CDS	-3	4045038	4046243	no	gltS	glutamate transporter	397	COG0786	E	Amino acid transport and metabolism	METABOLISM
EFER_3947	CDS	+2	4046474	4047865	no	yicE	putative transporter	458	COG2233	F	Nucleotide transport and metabolism	METABOLISM
EFER_3949	CDS	-3	4049748	4052066	no	yicI	putative alpha-glucosidase	763	COG1501	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3950	CDS	-3	4052076	4053458	no	yicJ	putative transporter	457	COG2211	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3951	CDS	+1	4053769	4054935	no		conserved hypothetical protein	127	COG3943	R	General function prediction only	POORLY CHARACTERIZED
EFER_3953	CDS	+1	4055749	4056705	no	yicL	conserved hypothetical protein; putative membrane protein	307	COG0697	E	Amino acid transport and metabolism	METABOLISM
EFER_3953	CDS	+1	4055749	4056705	no	yicL	conserved hypothetical protein; putative membrane protein	307	COG0697	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3953	CDS	+1	4055749	4056705	no	yicL	conserved hypothetical protein; putative membrane protein	307	COG0697	R	General function prediction only	POORLY CHARACTERIZED
EFER_3955	CDS	-3	4057149	4058141	no		putative LacI-family transcriptional regulator; aminotransferase family	322	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3956	CDS	+3	4058388	4058711	no		putative PTS subunit cellobiose/Chitosan phosphotransferase enzyme IIB component	102	COG1440	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3957	CDS	+3	4058724	4060055	no		putative PTS subunit, cellobiose/chitosan-specific IIC component	440	COG1455	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3958	CDS	+2	4060055	4061473	no		putative glycosyl phosphatase	466	COG2723	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3959	CDS	+1	4061455	4061772	no		putative chitobiose/cellobiose phosphotransferase enzyme IIA component	102	COG1447	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3960	CDS	+1	4061959	4063353	no		putative outer membrane porin	381	COG4580	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3962	CDS	+1	4064110	4065876	no	ade	cryptic adenine deaminase	574	COG1001	F	Nucleotide transport and metabolism	METABOLISM
EFER_3963	CDS	-1	4065923	4067314	no	uhpT	hexose phosphate transporter	450	COG2271	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3964	CDS	-2	4067452	4068771	no	uhpC	membrane protein regulates uhpT expression	434	COG2271	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3965	CDS	-2	4068781	4070283	no	uhpB	sensory histidine kinase in two-component regulatory sytem with UhpA	479	COG3851	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3966	CDS	-3	4070283	4070873	no	uhpA	DNA-binding response regulator in two-component regulatory system wtih UhpB	196	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3966	CDS	-3	4070283	4070873	no	uhpA	DNA-binding response regulator in two-component regulatory system wtih UhpB	196	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
EFER_3967	CDS	-3	4070946	4071236	no	ilvN	acetolactate synthase I, small subunit	96	COG0440	E	Amino acid transport and metabolism	METABOLISM
EFER_3968	CDS	-3	4071240	4072928	no	ilvB	acetolactate synthase I, large subunit	562	COG0028	E	Amino acid transport and metabolism	METABOLISM
EFER_3968	CDS	-3	4071240	4072928	no	ilvB	acetolactate synthase I, large subunit	562	COG0028	H	Coenzyme transport and metabolism	METABOLISM
EFER_3970	CDS	+2	4074065	4075249	no	emrD	multidrug efflux system protein	394	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_3970	CDS	+2	4074065	4075249	no	emrD	multidrug efflux system protein	394	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3970	CDS	+2	4074065	4075249	no	emrD	multidrug efflux system protein	394	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3970	CDS	+2	4074065	4075249	no	emrD	multidrug efflux system protein	394	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_3971	CDS	-2	4075273	4076205	no	dsdC	DNA-binding transcriptional dual regulator	306	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3972	CDS	+3	4076418	4077755	no	dsdX	putative transporter	445	COG2610	E	Amino acid transport and metabolism	METABOLISM
EFER_3972	CDS	+3	4076418	4077755	no	dsdX	putative transporter	445	COG2610	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3973	CDS	+2	4077773	4079101	no	dsdA	D-serine ammonia-lyase	437	COG3048	E	Amino acid transport and metabolism	METABOLISM
EFER_3974	CDS	-3	4079109	4079618	no		putative sulfur metabolism regulator	145	COG0641	R	General function prediction only	POORLY CHARACTERIZED
EFER_3975	CDS	-3	4079631	4080017	no	yidG	conserved hypothetical protein	43	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_3975	CDS	-3	4079631	4080017	no	yidG	conserved hypothetical protein	43	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3975	CDS	-3	4079631	4080017	no	yidG	conserved hypothetical protein	43	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3975	CDS	-3	4079631	4080017	no	yidG	conserved hypothetical protein	43	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_3976	CDS	-2	4079983	4080330	no	yidH	conserved hypothetical protein; putative inner membrane protein	106	COG2149	S	Function unknown	POORLY CHARACTERIZED
EFER_3977	CDS	-1	4080650	4081972	no		6-phospho-glucosidase	440	COG1486	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3978	CDS	-2	4081972	4083582	no		enzyme IIC component of PTS	461	COG1264,COG1263	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3979	CDS	+1	4083877	4084593	no	yidP	putative transcriptional regulator	234	COG2188	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3980	CDS	-3	4084590	4086359	no	yidE	putative transporter	549	COG2985	R	General function prediction only	POORLY CHARACTERIZED
EFER_3981	CDS	-2	4086373	4086840	no	ibpB	heat shock chaperone	144	COG0071	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3982	CDS	-2	4086913	4087326	no	ibpA	heat shock chaperone	137	COG0071	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
EFER_3983	CDS	+3	4087632	4087964	no	yidQ	conserved hypothetical protein; putative outer membrane protein	58	COG5645	R	General function prediction only	POORLY CHARACTERIZED
EFER_3984	CDS	-2	4087966	4089180	no	yidR	conserved hypothetical protein	58	COG1506	E	Amino acid transport and metabolism	METABOLISM
EFER_3984	CDS	-2	4087966	4089180	no	yidR	conserved hypothetical protein	45	COG0823	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_3985	CDS	+2	4089260	4090381	no	cbrA	putative oxidoreductase with FAD/NAD(P)-binding domain	347	COG0644	C	Energy production and conversion	METABOLISM
EFER_3986	CDS	-2	4090342	4091634	no	dgoT	D-galactonate transporter	430	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_3986	CDS	-2	4090342	4091634	no	dgoT	D-galactonate transporter	430	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3986	CDS	-2	4090342	4091634	no	dgoT	D-galactonate transporter	430	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_3986	CDS	-2	4090342	4091634	no	dgoT	D-galactonate transporter	430	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_3987	CDS	-3	4091754	4092902	no	dgoD	galactonate dehydratase	382	COG4948	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_3987	CDS	-3	4091754	4092902	no	dgoD	galactonate dehydratase	382	COG4948	R	General function prediction only	POORLY CHARACTERIZED
EFER_3988	CDS	-1	4092899	4093516	no	dgoA	2-oxo-3-deoxygalactonate 6-phosphate aldolase	199	COG0800	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3989	CDS	-3	4093500	4094378	no	dgoK	2-oxo-3-deoxygalactonate kinase	287	COG3734	G	Carbohydrate transport and metabolism	METABOLISM
EFER_3990	CDS	-1	4094375	4095064	no	dgoR	putative DNA-binding transcriptional regulator	228	COG2186	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_3992	CDS	-3	4096044	4096856	no	yidA	putative hydrolase	270	COG0561	R	General function prediction only	POORLY CHARACTERIZED
EFER_3993	CDS	-3	4096971	4097369	no	yidB	conserved hypothetical protein	89	COG3753	S	Function unknown	POORLY CHARACTERIZED
EFER_3994	CDS	-3	4097535	4099949	no	gyrB	DNA gyrase, subunit B	804	COG0187	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3995	CDS	-2	4099978	4101051	no	recF	gap repair protein	357	COG1195	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3996	CDS	-3	4101051	4102151	no	dnaN	DNA polymerase III, beta subunit	366	COG0592	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3997	CDS	-2	4102156	4103568	no	dnaA	chromosomal replication initiator protein DnaA, DNA-binding transcriptional dual regulator	466	COG0593	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
EFER_3999	CDS	+1	4104163	4104303	no	rpmH	50S ribosomal subunit protein L34	46	COG0230	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_4000	CDS	+2	4104320	4104679	no	rnpA	protein C5 component of RNase P	118	COG0594	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
EFER_4001	CDS	+1	4104643	4104900	no	yidD	conserved hypothetical protein	85	COG0759	S	Function unknown	POORLY CHARACTERIZED
EFER_4002	CDS	+3	4104903	4106549	no	yidC	cytoplasmic insertase into membrane protein, Sec system	548	COG0706	U	Intracellular trafficking, secretion, and vesicular transport	CELLULAR PROCESSES AND SIGNALING
EFER_4003	CDS	+3	4106655	4108019	no	trmE	GTPase	454	COG0486	R	General function prediction only	POORLY CHARACTERIZED
EFER_4004	CDS	+3	4108557	4109972	no	tnaA	tryptophanase/L-cysteine desulfhydrase, PLP-dependent	471	COG3033	E	Amino acid transport and metabolism	METABOLISM
EFER_4005	CDS	+1	4110064	4111311	no	tnaB	tryptophan transporter of low affinity	409	COG0814	E	Amino acid transport and metabolism	METABOLISM
EFER_4006	CDS	+1	4111444	4112619	no	mdtL	multidrug efflux system protein	387	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_4006	CDS	+1	4111444	4112619	no	mdtL	multidrug efflux system protein	387	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4006	CDS	+1	4111444	4112619	no	mdtL	multidrug efflux system protein	387	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4006	CDS	+1	4111444	4112619	no	mdtL	multidrug efflux system protein	387	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_4007	CDS	+2	4112585	4113553	no	yidZ	putative DNA-binding transcriptional regulator	320	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_4009	CDS	+3	4114461	4115027	no	yieF	chromate reductase, Class I, flavoprotein	188	COG0431	R	General function prediction only	POORLY CHARACTERIZED
EFER_4010	CDS	-3	4115109	4115264	no		conserved hypothetical protein	35	COG0477	E	Amino acid transport and metabolism	METABOLISM
EFER_4010	CDS	-3	4115109	4115264	no		conserved hypothetical protein	35	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4010	CDS	-3	4115109	4115264	no		conserved hypothetical protein	35	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4010	CDS	-3	4115109	4115264	no		conserved hypothetical protein	35	COG0477	R	General function prediction only	POORLY CHARACTERIZED
EFER_4012	CDS	-3	4115505	4116842	no	yieG	conserved hypothetical protein; putative membrane protein	438	COG2252	R	General function prediction only	POORLY CHARACTERIZED
EFER_4013	CDS	+3	4117008	4117673	no	yieH	putative hydrolase	212	COG0637	R	General function prediction only	POORLY CHARACTERIZED
EFER_4015	CDS	+3	4118262	4118843	no		conserved hypothetical protein	187	COG3196	S	Function unknown	POORLY CHARACTERIZED
EFER_4016	CDS	-2	4118899	4119615	no	yieK	putative 6-phosphogluconolactonase	238	COG0363	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4017	CDS	-3	4119630	4120826	no	yieL	putative xylanase	249	COG2382	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4018	CDS	-1	4120826	4122442	no	bglH	carbohydrate-specific outer membrane porin, cryptic	412	COG4580	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4019	CDS	-1	4122527	4123921	no	bglB	cryptic phospho-beta-glucosidase B	464	COG2723	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4020	CDS	-1	4123940	4125889	no	bglF	fused beta-glucoside-specific PTS enzymes: IIA component ; IIB component ; IIC component	380	COG2190,COG1263,COG1264	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4021	CDS	-3	4125948	4126784	no	bglG	transcriptional antiterminator of the bgl operon	277	COG3711	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_4022	CDS	-3	4127070	4127795	no	phoU	negative regulator of PhoR/PhoB two-component regulator	238	COG0704	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4023	CDS	-1	4127810	4128583	no	pstB	phosphate transporter subunit ; ATP-binding component of ABC superfamily	256	COG1117	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4024	CDS	-3	4128675	4129565	no	pstA	phosphate transporter subunit ; membrane component of ABC superfamily	290	COG0581	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4025	CDS	-1	4129565	4130524	no	pstC	phosphate transporter subunit ; membrane component of ABC superfamily	316	COG0573	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4026	CDS	-3	4130610	4131650	no	pstS	phosphate transporter subunit ; periplasmic-binding component of ABC superfamily	346	COG0226	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4027	CDS	-3	4131921	4133750	no	glmS	L-glutamine:D-fructose-6-phosphate aminotransferase	609	COG0449	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_4028	CDS	-1	4133912	4135282	no	glmU	fused N-acetyl glucosamine-1-phosphate uridyltransferase ; glucosamine-1-phosphate acetyl transferase	456	COG1207	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_4029	CDS	-2	4135558	4136256	no		putative membrane protein	220	COG0670	R	General function prediction only	POORLY CHARACTERIZED
EFER_4030	CDS	-1	4136453	4136872	no	atpC	F1 sector of membrane-bound ATP synthase, epsilon subunit	139	COG0355	C	Energy production and conversion	METABOLISM
EFER_4031	CDS	-2	4136893	4138275	no	atpD	F1 sector of membrane-bound ATP synthase, beta subunit	460	COG0055	C	Energy production and conversion	METABOLISM
EFER_4032	CDS	-3	4138302	4139165	no	atpG	F1 sector of membrane-bound ATP synthase, gamma subunit	287	COG0224	C	Energy production and conversion	METABOLISM
EFER_4033	CDS	-1	4139216	4140757	no	atpA	F1 sector of membrane-bound ATP synthase, alpha subunit	513	COG0056	C	Energy production and conversion	METABOLISM
EFER_4034	CDS	-1	4140770	4141303	no	atpH	F1 sector of membrane-bound ATP synthase, delta subunit	177	COG0712	C	Energy production and conversion	METABOLISM
EFER_4035	CDS	-2	4141318	4141788	no	atpF	F0 sector of membrane-bound ATP synthase, subunit b	156	COG0711	C	Energy production and conversion	METABOLISM
EFER_4036	CDS	-1	4141850	4142089	no	atpE	F0 sector of membrane-bound ATP synthase, subunit c	76	COG0636	C	Energy production and conversion	METABOLISM
EFER_4037	CDS	-3	4142136	4142951	no	atpB	F0 sector of membrane-bound ATP synthase, subunit a	271	COG0356	C	Energy production and conversion	METABOLISM
EFER_4038	CDS	-1	4142960	4143340	no	atpI	ATP synthase, membrane-bound accesory subunit	116	COG3312	C	Energy production and conversion	METABOLISM
EFER_4039	CDS	-2	4143955	4144578	no	gidB	methyltransferase, SAM-dependent methyltransferase, glucose-inhibited cell-division protein	206	COG0357	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
EFER_4040	CDS	-2	4144642	4146531	no	gidA	glucose-inhibited cell-division protein	629	COG0445	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
EFER_4041	CDS	-2	4146910	4147353	no	mioC	FMN-binding protein MioC	147	COG0716	C	Energy production and conversion	METABOLISM
EFER_4042	CDS	-3	4147443	4147901	no	asnC	DNA-binding transcriptional dual regulator	152	COG1522	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_4043	CDS	+1	4148053	4149045	no	asnA	asparagine synthetase A	330	COG2502	E	Amino acid transport and metabolism	METABOLISM
EFER_4044	CDS	-1	4149050	4150501	no	yieM	putative von Willibrand factor containing protein	323	COG2425	R	General function prediction only	POORLY CHARACTERIZED
EFER_4045	CDS	-2	4150495	4152015	no	ravA	fused regulatory ATPase variant A ; conserved hypothetical protein	405	COG0714	R	General function prediction only	POORLY CHARACTERIZED
EFER_4046	CDS	+3	4152213	4154081	no	trkD	potassium transporter	621	COG3158	P	Inorganic ion transport and metabolism	METABOLISM
EFER_4047	CDS	+1	4154248	4154667	no	rbsD	putative cytoplasmic sugar-binding protein	139	COG1869	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4048	CDS	+2	4154675	4156180	no	rbsA	fused D-ribose transporter subunits of ABC superfamily: ATP-binding components	501	COG1129	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4049	CDS	+3	4156185	4157150	no	rbsC	D-ribose transporter subunit ; membrane component of ABC superfamily	321	COG1172	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4050	CDS	+3	4157175	4158065	no	rbsB	D-ribose transporter subunit ; periplasmic-binding compoent of ABC superfamily	296	COG1879	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4051	CDS	+2	4158191	4159120	no	rbsK	ribokinase	309	COG0524	G	Carbohydrate transport and metabolism	METABOLISM
EFER_4052	CDS	+2	4159124	4160116	no	rbsR	DNA-binding transcriptional repressor of ribose metabolism	330	COG1609	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_4053	CDS	-3	4160157	4160861	no	yieP	putative transcriptional regulator	232	COG2186	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_4065	CDS	-1	4166477	4166920	no	yjaB	putative acetyltransferase	147	COG0454	K	Transcription	INFORMATION STORAGE AND PROCESSING
EFER_4065	CDS	-1	4166477	4166920	no	yjaB	putative acetyltransferase	147	COG0454	R	General function prediction only	POORLY CHARACTERIZED
EFER_4066	CDS	+2	4167077	4168006	no	metA	homoserine transsuccinylase	309	COG1897	E	Amino acid transport and metabolism	METABOLISM
EFER_4067	CDS	+3	4168275	4169876	no	aceB	malate synthase A	526	COG2225	C	Energy production and conversion	METABOLISM
